ID del Pedido,fecha_envio,Region,categoria,nombre_producto,venta,cantidad,descuento,ganancia
CA-2014-112326,01/08/2014,Centro,Suministros de oficina,SAFCO Boltless Steel Shelving,272.736,3,0.2,-64.7748
CA-2014-112326,01/08/2014,Centro,Suministros de oficina,GBC Standard Plastic Binding Systems Combs,3.54,2,0.8,-5.487
US-2016-146710,09/01/2016,Centro,Suministros de oficina,Martin-Yale Premier Letter Opener,51.52,5,0.2,-10.948
US-2016-146710,09/01/2016,Centro,Suministros de oficina,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",3.528,1,0.2,1.1466
US-2016-146710,09/01/2016,Centro,Suministros de oficina,Xerox 196,4.624,1,0.2,1.6762
US-2016-146710,09/01/2016,Centro,Suministros de oficina,"Fiskars 8"" Scissors, 2/Pack",55.168,4,0.2,6.2064
CA-2014-124429,5/27/2014,Oeste,Muebles,KI Conference Mesas,567.12,10,0.2,-28.356
CA-2014-124429,5/27/2014,Oeste,Suministros de oficina,Fellowes Officeware Wire Shelving,359.32,4,0,7.1864
CA-2016-150889,3/22/2016,Centro,Tecnología,Belkin iTeléfono and iPad Lightning Cable,11.992,1,0.2,0.8994
CA-2017-126074,10/06/2017,Centro,Suministros de oficina,GBC Durable Plastic Covers,58.05,3,0,26.703
CA-2017-126074,10/06/2017,Centro,Muebles,Nu-Dell Leatherette Frames,157.74,11,0,56.7864
CA-2017-126074,10/06/2017,Centro,Suministros de oficina,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",56.98,7,0,22.792
CA-2017-126074,10/06/2017,Centro,Suministros de oficina,Avery Durable Archivadors,2.88,1,0,1.4112
CA-2016-110499,04/09/2016,Oeste,Tecnología,Hewlett Packard 610 Color Digital Fotocopiadora / Impresora,1199.976,3,0.2,374.9925
CA-2015-135272,12/12/2015,Oeste,Muebles,12-1/2 Diameter Round Wall Clock,79.92,4,0,28.7712
CA-2016-140928,9/22/2016,Sur,Muebles,Chromcraft Round Conference Mesas,383.438,4,0.45,-167.3184
CA-2014-106803,01/02/2015,Centro,Suministros de oficina,Recycled Eldon Regeneration Jumbo File,24.56,2,0,6.8768
CA-2014-106803,01/02/2015,Centro,Tecnología,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,4,0,47.92
CA-2017-117240,7/28/2017,Este,Suministros de oficina,Angle-D Ring Archivadors,13.128,3,0.2,4.2666
CA-2017-133333,9/22/2017,Centro,Suministros de oficina,"Adams Telephone Message Book W/Dividers/Space For Teléfono Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0,10.224
CA-2015-112319,09/05/2015,Oeste,Suministros de oficina,Xerox 226,58.32,9,0,27.9936
CA-2017-126046,11/07/2017,Sur,Suministros de oficina,Avery 476,12.39,3,0,5.6994
CA-2015-114923,2/13/2015,Este,Tecnología,JBL Micro Wireless Portable Bluetooth Speaker,107.982,3,0.4,-26.9955
CA-2014-162775,1/15/2014,Sur,Suministros de oficina,Staple envelope,11.36,2,0,5.3392
CA-2014-162775,1/15/2014,Sur,Suministros de oficina,Brown Kraft Recycled Sobres,50.94,3,0,25.47
CA-2014-162775,1/15/2014,Sur,Tecnología,Plantronics S12 Corded Telephone Headset System,646.74,6,0,258.696
CA-2014-162775,1/15/2014,Sur,Suministros de oficina,3-ring staple pack,5.64,3,0,2.7072
CA-2014-162775,1/15/2014,Sur,Suministros de oficina,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,0,34.3548
CA-2014-106810,5/20/2014,Sur,Muebles,Electrix Halogen Magnifier Lamp,310.88,2,0.2,23.316
CA-2016-157245,5/24/2016,Sur,Muebles,Hon 4070 Series Pagoda Round Back Stacking Sillas,641.96,2,0,179.7488
CA-2017-104220,02/05/2017,Centro,Suministros de oficina,Cardinal EasyOpen D-Ring Archivadors,18.28,2,0,9.14
CA-2017-104220,02/05/2017,Centro,Tecnología,AT&T 841000 Teléfono,207,3,0,51.75
CA-2017-104220,02/05/2017,Centro,Suministros de oficina,GBC Instant Report Kit,32.35,5,0,16.175
CA-2017-104220,02/05/2017,Centro,Suministros de oficina,DXL Angle-View Archivadors with Locking Rings by Samsill,7.71,1,0,3.4695
CA-2017-104220,02/05/2017,Centro,Suministros de oficina,Boston 19500 Mighty Mite Electric Pencil Sharpener,40.3,2,0,10.881
CA-2017-104220,02/05/2017,Centro,Muebles,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",34.58,7,0,14.5236
CA-2014-165974,07/06/2014,Este,Suministros de oficina,"Dixon My First Ticonderoga Pencil, #2",32.76,7,0.2,3.6855
CA-2015-144267,8/23/2015,Oeste,Muebles,Hon GuestStacker Silla,544.008,3,0.2,40.8006
CA-2015-144267,8/23/2015,Oeste,Suministros de oficina,Xerox 191,59.94,3,0,28.1718
CA-2015-144267,8/23/2015,Oeste,Suministros de oficina,Xerox 1974,23.92,4,0,11.7208
CA-2015-144267,8/23/2015,Oeste,Suministros de oficina,Xerox 1927,4.28,1,0,1.926
US-2015-157014,10/06/2015,Este,Suministros de oficina,Acco D-Ring Archivador w/DublLock,32.07,5,0.7,-22.449
US-2015-157014,10/06/2015,Este,Tecnología,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24,2,0.2,-2.7
US-2015-157014,10/06/2015,Este,Muebles,"Safco Value Mate Series Steel Libreros, Baked Enamel Finish on Steel, Gray",35.49,1,0.5,-15.6156
US-2015-157014,10/06/2015,Este,Tecnología,Microsoft Natural Ergonomic Keyboard 4000,47.984,2,0.2,0.5998
CA-2015-154921,5/28/2015,Sur,Suministros de oficina,Cameo Buff Policy Sobres,186.69,3,0,87.7443
CA-2017-129567,3/21/2017,Oeste,Suministros de oficina,Heavy-Duty E-Z-D Archivadors,17.456,2,0.2,5.8914
CA-2015-154620,12/16/2015,Oeste,Muebles,"Lifetime Advantage Folding Sillas, 4/Carton",348.928,2,0.2,34.8928
CA-2015-115938,6/30/2015,Sur,Suministros de oficina,GBC VeloArchivador Manual Binding System,143.96,4,0,69.1008
CA-2015-115938,6/30/2015,Sur,Suministros de oficina,"Decoflex Hanging Personal Folder File, Blue",15.42,1,0,4.1634
CA-2015-115938,6/30/2015,Sur,Suministros de oficina,"Acco PRESSTEX Data Archivador with Storage Hooks, Dark Blue, 9 1/2"" X 11""",43.04,8,0,21.0896
CA-2015-115938,6/30/2015,Sur,Muebles,Office Star - Contemporary Task Swivel Silla,332.94,3,0,79.9056
CA-2016-105256,5/20/2016,Sur,Tecnología,Cisco Unified IP Teléfono 7945G VoIP phone,1363.96,5,0.2,85.2475
CA-2014-156433,9/26/2014,Oeste,Suministros de oficina,Avery 499,9.96,2,0,4.5816
CA-2014-156433,9/26/2014,Oeste,Suministros de oficina,"Wirebound Message Book, 4 per Page",21.72,4,0,10.6428
CA-2017-151428,9/26/2017,Centro,Suministros de oficina,Avery Durable Archivadors,20.16,7,0,9.8784
CA-2015-124653,12/26/2015,Este,Suministros de oficina,Xerox 1887,132.79,7,0,63.7392
CA-2015-124653,12/26/2015,Este,Suministros de oficina,Xerox 1967,12.96,2,0,6.2208
CA-2015-124653,12/26/2015,Este,Suministros de oficina,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,21.56,7,0,10.3488
CA-2015-101910,12/03/2015,Oeste,Muebles,"Situations Contoured Folding Sillas, 4/Set",283.92,5,0.2,17.745
CA-2017-105809,2/23/2017,Oeste,Muebles,"Executive Impressions 14"" Contract Wall Clock",22.23,1,0,7.3359
CA-2017-105809,2/23/2017,Oeste,Tecnología,Logitech Mobile Speakerphone P710e - speaker phone,215.968,2,0.2,18.8972
CA-2016-136133,8/23/2016,Este,Suministros de oficina,Belkin 7 Outlet SurgeMaster II,355.32,9,0,99.4896
CA-2016-115504,3/17/2016,Sur,Suministros de oficina,Xerox 218,12.96,2,0,6.2208
CA-2017-135783,4/24/2017,Oeste,Muebles,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0,6.2152
CA-2014-134313,11/07/2014,Oeste,Suministros de oficina,Model L Mesa or Wall-Mount Pencil Sharpener,43.176,3,0.2,4.3176
CA-2014-134313,11/07/2014,Oeste,Tecnología,ClearOne CHATAttach 160 - speaker phone,1983.968,4,0.2,247.996
CA-2015-140921,02/05/2015,Centro,Muebles,Coloredge Poster Frame,28.4,2,0,11.076
CA-2015-140921,02/05/2015,Centro,Tecnología,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,149.97,3,0,50.9898
CA-2014-151995,10/15/2014,Oeste,Suministros de oficina,Newell 32,11.52,4,0,3.2256
CA-2014-151995,10/15/2014,Oeste,Muebles,"Bevis Round Bullnose 29"" High Mesa Top",1298.55,5,0,311.652
CA-2014-151995,10/15/2014,Oeste,Suministros de oficina,Belkin F9G930V10-GRY 9 Outlet Surge,213.92,4,0,62.0368
CA-2014-151995,10/15/2014,Oeste,Tecnología,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78,2,0,2.578
CA-2017-143686,5/14/2017,Oeste,Muebles,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0,6.2152
CA-2017-143686,5/14/2017,Oeste,Tecnología,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,0,601.9699
CA-2015-106565,3/23/2015,Centro,Suministros de oficina,Xerox 205,51.84,8,0,24.8832
CA-2016-149370,9/19/2016,Este,Suministros de oficina,Xerox 1968,5.344,1,0.2,1.8704
CA-2014-140858,07/02/2014,Este,Suministros de oficina,Xerox 1995,41.472,8,0.2,14.5152
CA-2014-140858,07/02/2014,Este,Suministros de oficina,Self-Adhesive Ring Archivador Labels,3.168,3,0.7,-2.4288
CA-2014-140858,07/02/2014,Este,Muebles,Global Leather Executive Silla,1228.465,5,0.3,0
CA-2014-140858,07/02/2014,Este,Suministros de oficina,GBC Recycled Grain Textured Covers,31.086,3,0.7,-22.7964
CA-2014-140858,07/02/2014,Este,Suministros de oficina,Xerox 1941,335.52,4,0.2,117.432
CA-2017-101434,6/27/2017,Este,Tecnología,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3,0,71.991
CA-2017-101434,6/27/2017,Este,Suministros de oficina,Avery 508,9.82,2,0,4.8118
US-2014-102071,5/15/2014,Oeste,Tecnología,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,0,4.068
US-2014-102071,5/15/2014,Oeste,Tecnología,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0,40.3128
CA-2017-126956,8/28/2017,Centro,Suministros de oficina,Advantus Plastic Paper Clips,35,7,0,16.8
CA-2017-126956,8/28/2017,Centro,Suministros de oficina,Acme Forged Steel Scissors with Black Enamel Handles,37.24,4,0,10.7996
CA-2017-126956,8/28/2017,Centro,Suministros de oficina,Security-Tint Sobres,15.28,2,0,7.4872
CA-2017-129462,6/21/2017,Sur,Muebles,"Global Airflow Leather Mesh Back Silla, Black",301.96,2,0,90.588
CA-2017-129462,6/21/2017,Sur,Suministros de oficina,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,3,0,50.5848
CA-2017-129462,6/21/2017,Sur,Tecnología,Pyle PMP37LED,191.98,2,0,51.8346
CA-2017-129462,6/21/2017,Sur,Tecnología,Clarity 53712,65.99,1,0,17.1574
CA-2016-165316,7/27/2016,Sur,Suministros de oficina,Boston 16801 Nautilus Battery Pencil Sharpener,35.216,2,0.2,2.6412
CA-2016-165316,7/27/2016,Sur,Suministros de oficina,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696,2,0.2,6.5164
CA-2016-165316,7/27/2016,Sur,Tecnología,Zebra GX420t Direct Thermal/Thermal Transfer Impresora,265.475,1,0.5,-111.4995
US-2014-115987,9/13/2014,Centro,Suministros de oficina,GBC ProClick Punch Binding System,51.184,4,0.8,-79.3352
US-2017-156083,11/11/2017,Sur,Suministros de oficina,"Adams Telephone Message Books, 5 1/4 x 11",9.664,2,0.2,3.2616
US-2016-137547,03/12/2016,Centro,Tecnología,Belkin Grip Candy Sheer Case / Cover for iTeléfono 5 and 5S,21.072,3,0.2,1.5804
CA-2015-100454,11/25/2015,Este,Suministros de oficina,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3,0,16.3215
CA-2015-100454,11/25/2015,Este,Suministros de oficina,Newell 335,11.52,4,0,3.3408
CA-2015-100454,11/25/2015,Este,Muebles,O'Sullivan 3-Shelf Heavy-Duty Libreros,186.048,4,0.2,9.3024
CA-2016-161669,11/09/2016,Oeste,Suministros de oficina,Fellowes Binding Cases,37.44,4,0.2,11.7
CA-2016-161669,11/09/2016,Oeste,Suministros de oficina,Ibico Plastic and Wire Spiral Binding Combs,26.976,4,0.2,8.7672
CA-2016-161669,11/09/2016,Oeste,Suministros de oficina,Acme Preferred Stainless Steel Scissors,11.36,2,0,3.2944
CA-2016-161669,11/09/2016,Oeste,Suministros de oficina,Avery 486,14.62,2,0,6.8714
CA-2015-114300,10/17/2015,Sur,Tecnología,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,83.72,7,0,23.4416
CA-2015-114300,10/17/2015,Sur,Muebles,Global Deluxe Office Fabric Sillas,287.94,3,0,77.7438
CA-2017-107503,01/06/2017,Este,Muebles,"Linden 10"" Round Wall Clock, Black",48.896,4,0.2,8.5568
CA-2014-107755,02/12/2014,Este,Tecnología,Maxell DVD-RAM Discs,115.36,7,0,49.6048
CA-2016-152534,6/25/2016,Oeste,Suministros de oficina,DIXON Oriole Pencils,5.16,2,0,1.3416
CA-2016-152534,6/25/2016,Oeste,Suministros de oficina,Xerox 202,38.88,6,0,18.6624
CA-2016-113747,06/04/2016,Sur,Suministros de oficina,"Boston School Pro Electric Pencil Sharpener, 1670",185.88,6,0,50.1876
CA-2016-123274,2/24/2016,Este,Muebles,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0,14.6718
CA-2016-123274,2/24/2016,Este,Suministros de oficina,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0,9.7176
CA-2014-125612,08/08/2014,Este,Suministros de oficina,Xerox 1884,39.96,2,0,18.7812
CA-2014-125612,08/08/2014,Este,Suministros de oficina,Acme Box Cutter Scissors,102.3,10,0,26.598
CA-2014-125612,08/08/2014,Este,Suministros de oficina,Staple magnet,21.36,2,0,5.7672
CA-2017-161984,4/15/2017,Este,Suministros de oficina,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0,3.5767
CA-2017-161984,4/15/2017,Este,Suministros de oficina,OIC Archivador Clips,7.16,2,0,3.58
CA-2014-133851,6/16/2014,Oeste,Suministros de oficina,Staple remover,7.36,2,0,0.1472
CA-2014-133851,6/16/2014,Oeste,Suministros de oficina,Deluxe Chalkboard Eraser Cleaner,23.1,2,0,10.626
CA-2016-134474,01/07/2016,Sur,Tecnología,Logitech MX Performance Wireless Mouse,191.472,6,0.2,40.6878
CA-2016-134474,01/07/2016,Sur,Suministros de oficina,Newell 337,5.248,2,0.2,0.5904
CA-2016-134474,01/07/2016,Sur,Tecnología,"Logitech B530 USB Headset - headset - Full size, Binaural",59.184,2,0.2,5.1786
CA-2014-149020,1/15/2014,Sur,Suministros de oficina,Avery 482,2.89,1,0,1.3583
CA-2014-149020,1/15/2014,Sur,Muebles,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",51.94,1,0,21.2954
CA-2016-134362,10/02/2016,Este,Suministros de oficina,Avery 483,15.936,4,0.2,5.1792
CA-2014-136742,04/10/2014,Este,Suministros de oficina,Large Capacity Hanging Post Archivadors,44.91,6,0.7,-35.928
CA-2016-158099,09/05/2016,Este,Suministros de oficina,GBC Ibimaster 500 Manual ProClick Binding System,1141.47,5,0.7,-760.98
CA-2016-158099,09/05/2016,Este,Tecnología,Cisco SPA301,280.782,3,0.4,-46.797
CA-2015-131128,10/20/2015,Este,Suministros de oficina,Southworth 100% Cotton The Best Paper,34.44,3,0,17.22
CA-2014-148488,12/15/2014,Este,Suministros de oficina,"Adams Write n' Stick Teléfono Message Book, 11"" X 5 1/4"", 200 Messages",11.36,2,0,5.2256
CA-2014-148488,12/15/2014,Este,Suministros de oficina,Poly Designer Cover & Back,106.344,7,0.2,37.2204
CA-2017-114636,8/29/2017,Sur,Suministros de oficina,Xerox 1910,192.16,5,0.2,67.256
CA-2016-116736,1/21/2016,Este,Muebles,"Tenex Contemporary Contur Sillamats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59,3,0,64.518
CA-2016-116736,1/21/2016,Este,Tecnología,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29.99,1,0,13.1956
CA-2016-116736,1/21/2016,Este,Tecnología,Logitech G19 Programmable Gaming Keyboard,371.97,3,0,66.9546
US-2014-158638,9/21/2014,Este,Suministros de oficina,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",5.892,4,0.7,-4.1244
CA-2017-111689,12/02/2017,Este,Suministros de oficina,Lock-Up Easel 'Spel-Archivador',68.472,3,0.2,23.1093
CA-2017-111689,12/02/2017,Este,Muebles,SAFCO Arco Folding Silla,1242.9,5,0.1,262.39
CA-2015-129098,10/13/2015,Sur,Suministros de oficina,"Decoflex Hanging Personal Folder File, Blue",30.84,2,0,8.3268
US-2017-123463,12/23/2017,Oeste,Suministros de oficina,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,4,0,5.9312
CA-2016-165148,10/24/2016,Centro,Muebles,Eldon 200 Class Desk Accessories,31.4,5,0,10.048
CA-2014-134061,05/04/2014,Este,Muebles,Dax Clear Box Frame,17.46,2,0,5.9364
CA-2015-143602,4/28/2015,Oeste,Suministros de oficina,Fellowes Black Plastic Comb Bindings,13.944,3,0.2,4.5318
CA-2017-115364,07/02/2017,Oeste,Suministros de oficina,Eldon Shelf Savers Cubes and Bins,83.76,12,0,1.6752
CA-2017-150707,10/19/2017,Este,Suministros de oficina,"Acco PRESSTEX Data Archivador with Storage Hooks, Dark Blue, 14 7/8"" X 11""",37.66,7,0,18.4534
CA-2014-104976,12/16/2014,Oeste,Suministros de oficina,Xerox 1987,34.68,6,0,16.9932
CA-2017-132934,6/26/2017,Este,Tecnología,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,149.95,5,0,14.995
CA-2017-132934,6/26/2017,Este,Suministros de oficina,Acco D-Ring Archivador w/DublLock,51.312,3,0.2,18.6006
CA-2017-133256,6/27/2017,Centro,Suministros de oficina,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",4.54,1,0,2.043
CA-2017-133256,6/27/2017,Centro,Suministros de oficina,Fluorescent Highlighters by Dixon,15.92,4,0,5.4128
CA-2017-133256,6/27/2017,Centro,Tecnología,Nortel Networks T7316 E Nt8 B27,543.92,8,0,135.98
CA-2016-105494,11/12/2016,Oeste,Suministros de oficina,File Shuttle I and Handi-File,155.82,7,0,42.0714
CA-2016-105494,11/12/2016,Oeste,Suministros de oficina,Binding Máquina Supplies,70.008,3,0.2,24.5028
CA-2016-140634,10/06/2016,Centro,Suministros de oficina,Staple envelope,15.648,2,0.2,5.0856
CA-2014-144407,9/15/2014,Centro,Suministros de oficina,Alphabetical Labels for Top Tab Filing,103.6,7,0,51.8
CA-2017-160983,10/31/2017,Este,Suministros de oficina,Things To Do Today Pad,46.96,8,0,22.5408
US-2016-114622,04/12/2016,Este,Suministros de oficina,Wilson Jones Hanging Recycled Pressboard Data Archivadors,8.904,2,0.7,-6.5296
CA-2017-150959,11/13/2017,Centro,Suministros de oficina,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10.44,5,0.2,3.393
CA-2017-150959,11/13/2017,Centro,Suministros de oficina,Deluxe Heavy-Duty Vinyl Round Ring Archivador,18.336,4,0.8,-32.088
CA-2017-132353,9/17/2017,Centro,Tecnología,Avaya 5420 Digital phone,323.976,3,0.2,20.2485
CA-2016-130477,04/12/2016,Oeste,Suministros de oficina,Xerox 1923,20.04,3,0,9.6192
CA-2016-130477,04/12/2016,Oeste,Suministros de oficina,Fellowes Neat Ideas Storage Cubes,64.96,2,0,2.5984
CA-2016-130477,04/12/2016,Oeste,Suministros de oficina,Xerox 1931,12.96,2,0,6.2208
CA-2017-143259,01/03/2018,Este,Muebles,"Bush Westfield Collection Libreros, Fully Assembled",323.136,4,0.2,12.1176
CA-2017-143259,01/03/2018,Este,Tecnología,Gear Head AU3700S Headset,90.93,7,0,2.7279
CA-2017-143259,01/03/2018,Este,Suministros de oficina,Wilson Jones Legal Size Ring Archivadors,52.776,3,0.2,19.791
CA-2017-137596,09/07/2017,Centro,Tecnología,Polycom CX600 IP Teléfono VoIP phone,1199.8,4,0,323.946
CA-2017-137596,09/07/2017,Centro,Tecnología,Maxell iVDR EX 500GB Cartridge,1928.78,7,0,829.3754
CA-2017-137596,09/07/2017,Centro,Suministros de oficina,Fellowes High-Stak Drawer Files,352.38,2,0,81.0474
CA-2015-133627,06/07/2015,Este,Muebles,3M Hangers With Command Adhesive,22.2,6,0,9.102
CA-2017-102519,11/29/2017,Centro,Muebles,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",46.94,1,0,19.2454
CA-2017-102519,11/29/2017,Centro,Tecnología,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,143.73,9,0,56.0547
US-2014-141215,6/21/2014,Centro,Muebles,"Lesro Sheffield Collection Coffee Mesa, End Mesa, Center Mesa, Corner Mesa",99.918,2,0.3,-18.5562
US-2014-141215,6/21/2014,Centro,Muebles,Global Commerce Series High-Back Swivel/Tilt Sillas,797.944,4,0.3,-56.996
US-2014-141215,6/21/2014,Centro,Suministros de oficina,Avery Premier Heavy-Duty Archivador with Round Locking Rings,8.568,3,0.8,-14.5656
CA-2016-165218,03/11/2016,Centro,Suministros de oficina,Cameo Buff Policy Sobres,149.352,3,0.2,50.4063
CA-2016-165218,03/11/2016,Centro,Suministros de oficina,Acco Perma 4000 Stacking Storage Drawers,12.992,1,0.2,-0.812
CA-2014-138296,12/12/2014,Sur,Suministros de oficina,Recycled Eldon Regeneration Jumbo File,24.56,2,0,6.8768
CA-2015-111164,4/15/2015,Este,Tecnología,Maxell 4.7GB DVD-R,85.14,3,0,34.9074
CA-2015-111164,4/15/2015,Este,Tecnología,OtterBox Commuter Series Case - iTeléfono 5 & 5s,21.99,1,0,10.5552
CA-2015-111164,4/15/2015,Este,Suministros de oficina,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5,0,113.848
CA-2016-149797,9/20/2016,Este,Suministros de oficina,GBC DocuBind 300 Electric Binding Máquina,841.568,2,0.2,294.5488
CA-2014-132962,9/16/2014,Este,Suministros de oficina,Xerox 1985,15.552,3,0.2,5.4432
CA-2014-132962,9/16/2014,Este,Tecnología,Hypercom P1300 Pinpad,252,5,0.2,53.55
CA-2015-115091,10/09/2015,Sur,Suministros de oficina,Newell 324,46.2,4,0,12.936
CA-2015-115091,10/09/2015,Sur,Suministros de oficina,Holmes Odor Grabber,28.84,2,0,9.5172
CA-2017-144932,4/17/2017,Este,Suministros de oficina,Zebra Zazzle Fluorescent Highlighters,14.592,3,0.2,2.5536
CA-2017-144932,4/17/2017,Este,Suministros de oficina,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",89.856,3,0.2,21.3408
CA-2017-144932,4/17/2017,Este,Suministros de oficina,Xerox 196,13.872,3,0.2,5.0286
CA-2017-114216,09/06/2017,Este,Suministros de oficina,"RSVP Cards & Sobres, Blank White, 8-1/2"" X 11"", 24 Cards/25 Sobres/Set",12.192,3,0.2,4.1148
CA-2016-140081,6/24/2016,Este,Suministros de oficina,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",45.056,8,0.2,15.2064
CA-2016-140081,6/24/2016,Este,Suministros de oficina,JM Magazine Archivador,29.718,6,0.7,-21.7932
CA-2016-140081,6/24/2016,Este,Suministros de oficina,Xerox 202,15.552,3,0.2,5.4432
CA-2016-140081,6/24/2016,Este,Suministros de oficina,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.696,2,0.2,33.5772
US-2017-111745,11/06/2017,Oeste,Tecnología,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,1,0,54.3966
